phy1,phy2,sparCC,p
Bacteroidetes,SR1,0.026148025005497833,0.54
CD12,SR1,0.07042710981143471,0.020000000000000018
Caldiserica,SR1,0.09921880970585027,0
Caldithrix,SR1,0.01809629362081175,0
Chlamydiae,SR1,-0.04711625295202385,0.06
Chlorobi,SR1,-0.00586678476488143,0.98
Chloroflexi,SR1,-0.2104008190507946,0
Cyanobacteria,SR1,0.10932705479921075,0
Deferribacteres,SR1,0.10321718646855495,0
Dictyoglomi,SR1,0.1207704161962363,0
Elusimicrobia,SR1,0.11766472033057453,0
FBP,SR1,0.11307436444621705,0
FCPU426,SR1,0.0841512095482535,0
Fibrobacteres,SR1,0.011589644029368405,0.98
Firmicutes,SR1,-0.0798465893579692,0.04
Fusobacteria,SR1,0.07461764233267623,0
GAL15,SR1,0.09576140230193536,0
GN02,SR1,-0.0920326402570015,0
GN04,SR1,0.048210998614084344,0
GOUTA4,SR1,0.10840672563914965,0
Gemmatimonadetes,SR1,-0.16042150821098755,0
H-178,SR1,0.11222452183233703,0
Hyd24-12,SR1,0.1031094143395683,0
KSB3,SR1,0.04803739014397405,0
LCP-89,SR1,0.07093368025083252,0
LD1,SR1,0.10253954480618514,0
Lentisphaerae,SR1,-0.011760118811103778,0.28
MVS-104,SR1,0.09757146770553733,0
NC10,SR1,0.05586046494900197,0
NKB19,SR1,0.01296363161791537,1
NPL-UPA2,SR1,0.13793468717830148,0
Nitrospirae,SR1,-7.883420708796882e-4,0.54
OC31,SR1,0.14518782993637774,NaN
OD1,SR1,-0.12239846538252898,0
OP1,SR1,0.10343178984424523,0
OP11,SR1,0.08201222500684958,0
OP3,SR1,0.02310382637635117,0.45999999999999996
OP8,SR1,0.009528594721349927,0.54
OP9,SR1,0.12945186227508393,0
PAUC34f,SR1,-0.22050053910474923,0
Planctomycetes,SR1,-0.25445588644607436,0
Poribacteria,SR1,0.019644937131845362,NaN
Proteobacteria,SR1,-0.09806601274998455,0
SAR406,SR1,-0.21547546712368593,0
SBR1093,SR1,-0.007353757076017542,0.72
Crenarchaeota,Spirochaetes,0.11028716639332495,0
Euryarchaeota,Spirochaetes,-0.07459511764239124,0.06
Parvarchaeota,Spirochaetes,0.09208769462501123,0.08000000000000007
AC1,Spirochaetes,-0.07849601945580975,0
AD3,Spirochaetes,-0.04435970971613633,0
Acidobacteria,Spirochaetes,0.19458872647133243,0
Actinobacteria,Spirochaetes,-0.03227677313987792,0.34
AncK6,Spirochaetes,0.11488439264003655,0
Aquificae,Spirochaetes,-0.030324568016339766,0
Armatimonadetes,Spirochaetes,-0.010068609771066524,0.2
BHI80-139,Spirochaetes,-0.07947923084488165,0
BRC1,Spirochaetes,0.07100751381112488,0.040000000000000036
Bacteroidetes,Spirochaetes,-0.0680004141584108,0.04
CD12,Spirochaetes,0.03787360202257364,0.1200000000000001
Caldiserica,Spirochaetes,-0.06776180108790128,0.02
Caldithrix,Spirochaetes,0.02947612987371739,0.43999999999999995
Chlamydiae,Spirochaetes,-0.006856427777096516,0.98
Chlorobi,Spirochaetes,0.16460968302106876,0
Chloroflexi,Spirochaetes,0.07459003752282536,0.020000000000000018
Cyanobacteria,Spirochaetes,-0.2344398341620641,0
Deferribacteres,Spirochaetes,-0.049861453818359075,0.04
Dictyoglomi,Spirochaetes,-0.07836180874649959,0
Elusimicrobia,Spirochaetes,-0.06387196435233242,0.04
FBP,Spirochaetes,-0.06597794153271372,0
FCPU426,Spirochaetes,-0.059406030813527355,0.02
Fibrobacteres,Spirochaetes,-0.03270752329078467,0.34
Firmicutes,Spirochaetes,-0.12976180932011921,0
Fusobacteria,Spirochaetes,-0.019084430912178547,0.64
GAL15,Spirochaetes,-0.06263809948104909,0.08
GN02,Spirochaetes,0.06835917916279638,0.020000000000000018
GN04,Spirochaetes,-0.0011380797969593732,0.36
GOUTA4,Spirochaetes,-0.04341375175596409,0.04
Gemmatimonadetes,Spirochaetes,0.1198593111195596,0
H-178,Spirochaetes,-0.06545874906872166,0
Hyd24-12,Spirochaetes,-0.08976691403201967,0
KSB3,Spirochaetes,0.016879667913339058,0.22
LCP-89,Spirochaetes,-0.07150528939039033,0.18
LD1,Spirochaetes,-0.04618342412198077,0.04
Lentisphaerae,Spirochaetes,0.1385218356112289,0
MVS-104,Spirochaetes,-0.050200523131991345,0.02
NC10,Spirochaetes,-0.023957662403270637,0.22
NKB19,Spirochaetes,0.09033545561026549,0
NPL-UPA2,Spirochaetes,-0.05298403060933923,0.02
Nitrospirae,Spirochaetes,0.13093918989069603,0.020000000000000018
OC31,Spirochaetes,-0.09554956522478322,0
OD1,Spirochaetes,0.14122836853373966,0
OP1,Spirochaetes,-0.07568741143086297,0.02
OP11,Spirochaetes,-0.0755957919659197,0.06
OP3,Spirochaetes,0.06448033487039401,0.10000000000000009
OP8,Spirochaetes,0.07740474409715134,0.10000000000000009
OP9,Spirochaetes,-0.0665890743301775,0
PAUC34f,Spirochaetes,0.07819947220457357,0
Planctomycetes,Spirochaetes,0.2014331427773771,0
Poribacteria,Spirochaetes,0.018012069215008936,0.98
Proteobacteria,Spirochaetes,-0.06156815635492063,0.06
SAR406,Spirochaetes,0.056414536114658485,0.040000000000000036
SBR1093,Spirochaetes,-0.20940854205751125,0
SR1,Spirochaetes,-0.029533897386121118,0
Crenarchaeota,Synergistetes,-0.14379162715803068,0
Euryarchaeota,Synergistetes,-0.036305946914939026,0.12
Parvarchaeota,Synergistetes,0.001535338814914846,0.44
AC1,Synergistetes,0.050978904760110674,0.020000000000000018
AD3,Synergistetes,0.07094931384571587,0
Acidobacteria,Synergistetes,-0.17343644759254825,0
Actinobacteria,Synergistetes,-0.004005697185498068,0.86
AncK6,Synergistetes,-0.12626585664526463,0
Aquificae,Synergistetes,0.04917884640275611,0.06000000000000005
Armatimonadetes,Synergistetes,0.04813307238483589,0.10000000000000009
BHI80-139,Synergistetes,0.06529702268280117,0
BRC1,Synergistetes,0.006033053641976996,0.5
Bacteroidetes,Synergistetes,0.06199065372639908,0.1200000000000001
CD12,Synergistetes,0.013913661847254904,0.24
Caldiserica,Synergistetes,0.028951830037376936,0.10000000000000009
Caldithrix,Synergistetes,-0.006207742773667271,0.78
Chlamydiae,Synergistetes,-0.006797250681104679,0.8999999999999999
Chlorobi,Synergistetes,0.02844450908353859,0.10000000000000009
Chloroflexi,Synergistetes,-0.11927963584746334,0
Cyanobacteria,Synergistetes,0.15551738263674122,0
Deferribacteres,Synergistetes,0.04266777557850954,0
Dictyoglomi,Synergistetes,0.06495345908642547,0
Elusimicrobia,Synergistetes,0.05228563813231722,0
FBP,Synergistetes,0.06717935789131069,0.06000000000000005
FCPU426,Synergistetes,0.07664409713209352,0
Fibrobacteres,Synergistetes,0.022743494620658947,NaN
Firmicutes,Synergistetes,0.014686776476224402,0.6000000000000001
Fusobacteria,Synergistetes,0.03436441398461257,0.15999999999999992
GAL15,Synergistetes,0.05900326289108049,0.06000000000000005
GN02,Synergistetes,-0.05070717030177192,0.3
GN04,Synergistetes,0.05155584771487237,0.040000000000000036
GOUTA4,Synergistetes,0.04209744539040708,0
Gemmatimonadetes,Synergistetes,-0.10584603472930418,0
H-178,Synergistetes,0.03330178873197764,0.020000000000000018
Hyd24-12,Synergistetes,0.07168231249838364,0
KSB3,Synergistetes,0.020200521211855973,0.30000000000000004
LCP-89,Synergistetes,0.02453889315806948,0.1200000000000001
LD1,Synergistetes,0.07816950153638191,0
Lentisphaerae,Synergistetes,-0.023684713167059578,0.28
MVS-104,Synergistetes,0.049299902901090015,0
NC10,Synergistetes,0.062169161786338786,0.040000000000000036
NKB19,Synergistetes,-0.015759424858170917,0.8
NPL-UPA2,Synergistetes,0.06950343249711093,0.020000000000000018
Nitrospirae,Synergistetes,-0.05664855345416433,0.06
OC31,Synergistetes,0.07806132298647217,0
OD1,Synergistetes,-0.07730072896601758,0
OP1,Synergistetes,0.050637821278896315,0
OP11,Synergistetes,0.06337956959011802,0
OP3,Synergistetes,3.7666233596229796e-4,0.74
OP8,Synergistetes,-0.020204680395443507,0.5
OP9,Synergistetes,0.049700853790831105,0.020000000000000018
PAUC34f,Synergistetes,-0.08758038531526703,0
Planctomycetes,Synergistetes,-0.15912123989832044,0
Poribacteria,Synergistetes,-0.06966283485728322,0.1
Proteobacteria,Synergistetes,-0.014908050736324447,0.82
SAR406,Synergistetes,-0.09370341339369948,0.02
SBR1093,Synergistetes,0.1230356250631385,0
SR1,Synergistetes,0.06613006350532352,0
Spirochaetes,Synergistetes,-0.07084153365717213,0
Crenarchaeota,TM6,0.025004352933927713,0.5800000000000001
Euryarchaeota,TM6,-0.16633160205136963,0
Parvarchaeota,TM6,0.21714209022372521,0
AC1,TM6,0.009420800521771446,0.26
AD3,TM6,-0.02113519679975984,0.98
Acidobacteria,TM6,0.0742242306042017,0.06000000000000005
Actinobacteria,TM6,-0.13928298960682173,0
AncK6,TM6,0.09305637792034624,0
Aquificae,TM6,0.03839967208059905,0.3999999999999999
Armatimonadetes,TM6,-0.019644021466825454,0.8400000000000001
BHI80-139,TM6,0.04585371193157765,0.43999999999999995
BRC1,TM6,0.01814517426479207,0.10000000000000009
Bacteroidetes,TM6,-0.1755353581909248,0
CD12,TM6,0.15821950982738336,0
Caldiserica,TM6,0.015614400802204283,0.30000000000000004
Caldithrix,TM6,0.040009135199425325,0.020000000000000018
Chlamydiae,TM6,-0.025957106071206472,0.74
Chlorobi,TM6,-0.03468323609384459,0.22
Chloroflexi,TM6,-0.03177728655142011,0.28
Cyanobacteria,TM6,-0.19360642984894308,0
Deferribacteres,TM6,0.021727942964929844,0.5
Dictyoglomi,TM6,0.020074859915514817,0.32000000000000006
Elusimicrobia,TM6,0.010813755070749052,0.040000000000000036
FBP,TM6,0.017050760667919634,0.26
FCPU426,TM6,-0.008241692866959633,0.8400000000000001
Fibrobacteres,TM6,-0.005271490858778257,0.82
Firmicutes,TM6,-0.2041625288277749,0
Fusobacteria,TM6,0.010548311004371175,0.78
GAL15,TM6,-0.021898442163333712,0.6200000000000001
GN02,TM6,0.09620758213663884,0.020000000000000018
GN04,TM6,0.04599019236676096,0.19999999999999996
GOUTA4,TM6,0.004837329544996414,0.74
Gemmatimonadetes,TM6,-0.006058841570180626,0.76
H-178,TM6,0.015870788983311276,0.8
Hyd24-12,TM6,0.008586105344320784,0.32000000000000006
KSB3,TM6,-0.004501259117569245,0.6200000000000001
LCP-89,TM6,0.03354751232170808,0.24
LD1,TM6,0.034485344310712616,0.1399999999999999
Lentisphaerae,TM6,-0.03408875508999523,0.1
MVS-104,TM6,0.023995432730786803,0.24
NC10,TM6,0.061925288109583816,0.06000000000000005
NKB19,TM6,0.03381894973426505,0.1399999999999999
NPL-UPA2,TM6,9.277693898868765e-4,0.28
Nitrospirae,TM6,-0.03555946992831223,0.18
OC31,TM6,-0.0035609648001260047,0.3999999999999999
OD1,TM6,0.11469459988744589,0.020000000000000018
OP1,TM6,0.0384822016781414,0.3400000000000001
OP11,TM6,0.03212626761721471,0.1399999999999999
OP3,TM6,0.07760485065151607,0
OP8,TM6,0.13974796900676856,0
OP9,TM6,0.025271498158998235,0.5800000000000001
PAUC34f,TM6,-0.031767240280420744,0.22
Planctomycetes,TM6,0.035485998822163564,0.41999999999999993
Poribacteria,TM6,-0.023599442937352902,0.76
Proteobacteria,TM6,-0.16028134913610498,0
SAR406,TM6,-0.042425275601230356,0.14
SBR1093,TM6,-0.11201143962016519,0
SR1,TM6,-0.007225168826933437,0.5
Spirochaetes,TM6,0.06477903128444792,0.020000000000000018
Synergistetes,TM6,-0.025330443907204875,0.66
Crenarchaeota,TM7,0.2618679652129314,0
Euryarchaeota,TM7,0.10653369229818457,0
Parvarchaeota,TM7,-0.061634038206413486,0.36
AC1,TM7,-0.10615046070465352,0
AD3,TM7,-0.10461512342941176,0
Acidobacteria,TM7,0.28171315717961765,0
Actinobacteria,TM7,0.07919225336043864,0
AncK6,TM7,0.13345593491281066,0
Aquificae,TM7,-0.08807905328601409,0
Armatimonadetes,TM7,-0.06824910626327897,0
BHI80-139,TM7,-0.12580444289897727,0
BRC1,TM7,-0.06207368768966206,0
Bacteroidetes,TM7,1.3034183521590465e-4,0.78
CD12,TM7,-0.12700551004553498,0
Caldiserica,TM7,-0.06923952043400342,0
Caldithrix,TM7,-0.08355382536341498,0.02
Chlamydiae,TM7,0.03558165718159015,0.43999999999999995
Chlorobi,TM7,-0.02167838412081255,0.5
Chloroflexi,TM7,0.25548137397094983,0
Cyanobacteria,TM7,-0.16228657934565388,0.02
Deferribacteres,TM7,-0.09918577793872349,0
Dictyoglomi,TM7,-0.12514781189241828,0
Elusimicrobia,TM7,-0.10667810350936507,0
FBP,TM7,-0.09858268513102958,0
FCPU426,TM7,-0.06576644649620862,0
Fibrobacteres,TM7,-8.926678571819783e-4,0.92
Firmicutes,TM7,-0.06080048232601226,0.4
Fusobacteria,TM7,-0.06317047349954473,0
GAL15,TM7,-0.0395871859240823,0.02
GN02,TM7,0.13479503374665142,0.040000000000000036
GN04,TM7,-0.11251540817468558,0
GOUTA4,TM7,-0.07352941814388544,0
Gemmatimonadetes,TM7,0.3565417754131393,0
H-178,TM7,-0.09868512046080655,0
Hyd24-12,TM7,-0.1123674618396604,0
KSB3,TM7,-0.03697871634694279,0.06
LCP-89,TM7,-0.09809865168405224,0
LD1,TM7,-0.08624426132007403,0
Lentisphaerae,TM7,0.05408403984606017,0.28
MVS-104,TM7,-0.09270780741297521,0
NC10,TM7,-0.11356561271767088,0
NKB19,TM7,-0.017195022521661368,0.94
NPL-UPA2,TM7,-0.06885171083310102,0
Nitrospirae,TM7,0.11170528404892918,0
OC31,TM7,-0.10211398367193716,0
OD1,TM7,0.20501914855345194,0
OP1,TM7,-0.11383099536587385,0
OP11,TM7,-0.06388094911123032,NaN
OP3,TM7,-0.12151163119947644,0
OP8,TM7,-0.007834663470535333,0.16
OP9,TM7,-0.12671606250196327,0
PAUC34f,TM7,0.2744719077010642,0
Planctomycetes,TM7,0.19324292083060907,0
Poribacteria,TM7,0.10795481808673965,0
Proteobacteria,TM7,-0.018019213404352905,0.96
SAR406,TM7,0.13631522154042602,0
SBR1093,TM7,-0.09207776899650802,0.08
SR1,TM7,-0.07725809158032891,0
Spirochaetes,TM7,0.1263172846779001,0
Synergistetes,TM7,-0.11593520130521325,0
TM6,TM7,-0.06587059290307554,0.02
Crenarchaeota,TPD-58,0.10699727960422209,0.020000000000000018
Euryarchaeota,TPD-58,-0.10709349425648992,0
Parvarchaeota,TPD-58,0.014787402472241373,0.19999999999999996
AC1,TPD-58,0.02679250272050672,0.3600000000000001
AD3,TPD-58,-0.030481774128385382,0.2
Acidobacteria,TPD-58,0.1756411026504651,0
Actinobacteria,TPD-58,-0.21075375815279448,0
AncK6,TPD-58,0.1338052878324744,0
Aquificae,TPD-58,0.022333570146407168,0.6599999999999999
Armatimonadetes,TPD-58,0.007120176969244412,0.3799999999999999
BHI80-139,TPD-58,-0.029316619022935614,0
BRC1,TPD-58,0.05760060408378559,0.020000000000000018
Bacteroidetes,TPD-58,-0.018109897885844606,0.46
CD12,TPD-58,-0.0030231310567625774,0.72
Caldiserica,TPD-58,0.04033015058277943,0.6399999999999999
Caldithrix,TPD-58,0.030176028315145372,0.26
Chlamydiae,TPD-58,-0.029004734205935225,0.12
Chlorobi,TPD-58,-0.005995844464989445,0.26
Chloroflexi,TPD-58,-0.10620150659034175,0.02
Cyanobacteria,TPD-58,-0.13962372692203634,0
Deferribacteres,TPD-58,0.0041936982473900425,0.82
Dictyoglomi,TPD-58,0.007270372352794925,0.8999999999999999
Elusimicrobia,TPD-58,0.0059035382883351984,0.5
FBP,TPD-58,0.010402102718238267,0.76
FCPU426,TPD-58,-0.0031280606598999205,0.54
Fibrobacteres,TPD-58,0.10462521866350823,0
Firmicutes,TPD-58,-0.11320781242485614,0
Fusobacteria,TPD-58,-0.008616276037311243,0.98
GAL15,TPD-58,3.217924390859913e-4,0.3600000000000001
GN02,TPD-58,0.0022910948716689194,0.54
GN04,TPD-58,0.04835345337211894,0.1399999999999999
GOUTA4,TPD-58,0.018822483379449296,0.78
Gemmatimonadetes,TPD-58,0.0725065571692808,0.24
H-178,TPD-58,-0.011455218353670332,0.8200000000000001
Hyd24-12,TPD-58,0.028447197159999712,0.5800000000000001
KSB3,TPD-58,0.07758379558552829,0.020000000000000018
LCP-89,TPD-58,0.007883546940968586,0.6399999999999999
LD1,TPD-58,0.013012529582026484,0.6200000000000001
Lentisphaerae,TPD-58,0.18338358845971206,0
MVS-104,TPD-58,0.017021434494216746,0.76
NC10,TPD-58,0.044113736880077394,0.040000000000000036
NKB19,TPD-58,0.058531198679854166,0
NPL-UPA2,TPD-58,0.016525974179747265,0.56
Nitrospirae,TPD-58,0.07678122565637938,0
OC31,TPD-58,-0.010748520231201384,0.8400000000000001
OD1,TPD-58,0.040296753069338685,0.21999999999999997
OP1,TPD-58,-0.018064881644600565,0.78
OP11,TPD-58,-0.020721808027292295,0.76
OP3,TPD-58,0.08833226497227425,0.040000000000000036
OP8,TPD-58,0.05613855936004429,0
OP9,TPD-58,0.009445812861201969,0.6399999999999999
PAUC34f,TPD-58,-0.1074183117145491,0.02
Planctomycetes,TPD-58,-0.0963475970103514,0.04
Poribacteria,TPD-58,0.07680256269798841,0
Proteobacteria,TPD-58,-0.07806480428522297,0.02
SAR406,TPD-58,-0.14327923716248608,0
SBR1093,TPD-58,-0.2556810827036565,0
SR1,TPD-58,0.013548887237443366,0.8600000000000001
Spirochaetes,TPD-58,0.07313494442757287,0.040000000000000036
Synergistetes,TPD-58,-0.035356023437265474,0.3
TM6,TPD-58,0.028367116710701586,0.040000000000000036
TM7,TPD-58,0.009166664817456767,0.48
Crenarchaeota,Tenericutes,-0.08508913533401835,0.06
Euryarchaeota,Tenericutes,-0.14247164346299454,0
Parvarchaeota,Tenericutes,0.06834766317497705,0.26
AC1,Tenericutes,0.05812001007712586,0.020000000000000018
AD3,Tenericutes,0.07936032606933255,0
Acidobacteria,Tenericutes,-0.0709565620670106,0.02
Actinobacteria,Tenericutes,-0.08109189935817039,0.08
AncK6,Tenericutes,-0.0520277742537336,0
Aquificae,Tenericutes,0.049316559848823736,0
Armatimonadetes,Tenericutes,0.025062894703701034,0.24
BHI80-139,Tenericutes,0.06605337868959167,0.06000000000000005
BRC1,Tenericutes,0.023562221035927443,0.3999999999999999
Bacteroidetes,Tenericutes,0.01284474772030338,0.56
CD12,Tenericutes,0.04981282385951359,0.1200000000000001
Caldiserica,Tenericutes,0.06046098505966768,0
Caldithrix,Tenericutes,0.05520375277724482,0.1399999999999999
Chlamydiae,Tenericutes,-0.003277798533811366,0.6
Chlorobi,Tenericutes,0.02571936007169786,0.54
Chloroflexi,Tenericutes,-0.17917675653256565,0
Cyanobacteria,Tenericutes,0.05204434748091116,0.06000000000000005
Deferribacteres,Tenericutes,0.031182265575610782,0
Dictyoglomi,Tenericutes,0.04854480518816875,0.08000000000000007
Elusimicrobia,Tenericutes,0.06345789149640513,0
FBP,Tenericutes,0.055591656380913165,0.020000000000000018
FCPU426,Tenericutes,0.030034557692696317,0.020000000000000018
Fibrobacteres,Tenericutes,0.020482593601839162,0.1399999999999999
Firmicutes,Tenericutes,-0.03993128325882016,0.4
Fusobacteria,Tenericutes,0.06726566326472624,0.020000000000000018
GAL15,Tenericutes,0.0480833980720934,0.1399999999999999
GN02,Tenericutes,-0.036112309965159864,0.34
GN04,Tenericutes,0.06188909398612147,0.040000000000000036
GOUTA4,Tenericutes,0.02539924431118762,0.040000000000000036
Gemmatimonadetes,Tenericutes,-0.12041761450728841,0
H-178,Tenericutes,0.016693963190747698,0.08000000000000007
Hyd24-12,Tenericutes,0.062368346735736296,0.040000000000000036
KSB3,Tenericutes,0.019748798851922433,0.30000000000000004
LCP-89,Tenericutes,0.07011711682665275,0
LD1,Tenericutes,0.05298151380924108,0.040000000000000036
Lentisphaerae,Tenericutes,0.02424829886575257,0.96
MVS-104,Tenericutes,0.06732506109107073,0.06000000000000005
NC10,Tenericutes,0.03365142409753931,0.06000000000000005
NKB19,Tenericutes,-0.007013108853438484,0.98
NPL-UPA2,Tenericutes,0.05402546665927313,0.040000000000000036
Nitrospirae,Tenericutes,-0.055180960069670305,0.12
OC31,Tenericutes,0.05950867217425261,0
OD1,Tenericutes,-0.0033512298336586966,0.78
OP1,Tenericutes,-3.9364792438010155e-4,NaN
OP11,Tenericutes,0.039100069986534945,0
OP3,Tenericutes,0.07688875837411972,0.10000000000000009
OP8,Tenericutes,0.03845103243741903,0.41999999999999993
OP9,Tenericutes,0.0385794939216745,0.020000000000000018
PAUC34f,Tenericutes,-0.15379523487558688,0
Planctomycetes,Tenericutes,-0.12790424880294565,0
Poribacteria,Tenericutes,-0.023494161020676665,0.06
Proteobacteria,Tenericutes,-0.06136698890267973,0.12
SAR406,Tenericutes,-0.1518383971892417,0
SBR1093,Tenericutes,-0.007515402266633487,0.74
SR1,Tenericutes,0.04419750127860948,0.020000000000000018
Spirochaetes,Tenericutes,0.008176138979383688,0.7
Synergistetes,Tenericutes,0.024446771811166754,0.26
TM6,Tenericutes,0.05760638505268588,0.06000000000000005
TM7,Tenericutes,-0.07893038371099337,0.06
TPD-58,Tenericutes,0.013717010939780332,0.72
Crenarchaeota,Thermi,0.13113902638035288,0
Euryarchaeota,Thermi,-0.03212531676668608,0.18
Parvarchaeota,Thermi,-0.10042094275511397,0
AC1,Thermi,0.029953260470499697,0.48
AD3,Thermi,-0.017692441380509984,0.78
Acidobacteria,Thermi,0.07799001447641019,0.020000000000000018
Actinobacteria,Thermi,-0.08843932805681895,0
AncK6,Thermi,0.019642121923052494,0.5
Aquificae,Thermi,0.020040896083197986,0.72
Armatimonadetes,Thermi,0.033177322896196654,0.17999999999999994
BHI80-139,Thermi,-0.05065332758404731,0.06
BRC1,Thermi,0.050229078655376555,0.10000000000000009
Bacteroidetes,Thermi,-0.06053469700765046,0
CD12,Thermi,-0.07747788008781564,0
Caldiserica,Thermi,0.004409133369922561,0.8600000000000001
Caldithrix,Thermi,-0.029810641941329492,0.44
Chlamydiae,Thermi,-0.01650580748827024,0.24
Chlorobi,Thermi,-0.07040131422283721,0
Chloroflexi,Thermi,0.09916215457008531,0.020000000000000018
Cyanobacteria,Thermi,-0.015011004578551916,0.36
Deferribacteres,Thermi,0.04164354749389846,0.6399999999999999
Dictyoglomi,Thermi,0.03303822949019812,0.52
Elusimicrobia,Thermi,-0.0014005410043267073,0.8799999999999999
FBP,Thermi,0.01686599495652322,0.7
FCPU426,Thermi,-0.02205894501439359,0.68
Fibrobacteres,Thermi,-0.04422807364332055,0.4
Firmicutes,Thermi,-0.10868455767693302,0
Fusobacteria,Thermi,-0.005259780251305807,0.8600000000000001
GAL15,Thermi,0.03156961518148091,0.1200000000000001
GN02,Thermi,-0.11793022598218103,0
GN04,Thermi,0.037851057052807266,0.6000000000000001
GOUTA4,Thermi,0.0238034337142974,0.5
Gemmatimonadetes,Thermi,0.1550626358720321,0
H-178,Thermi,0.036769612598264376,0.15999999999999992
Hyd24-12,Thermi,0.00754604347682236,0.6799999999999999
KSB3,Thermi,-0.004075971479626963,0.8600000000000001
LCP-89,Thermi,0.028963478901591087,0.43999999999999995
LD1,Thermi,0.012524975285422523,0.8600000000000001
Lentisphaerae,Thermi,-0.02140978496954604,0.7
MVS-104,Thermi,0.008547040397049994,0.6799999999999999
NC10,Thermi,0.02524916334380627,0.52
NKB19,Thermi,-0.04427216094595186,0.42
NPL-UPA2,Thermi,0.04400886546605374,0.6399999999999999
Nitrospirae,Thermi,0.057135926290942565,0.06000000000000005
OC31,Thermi,0.010657157631875126,0.6799999999999999
OD1,Thermi,-0.025860293246214926,0.24
OP1,Thermi,-0.002912159449771767,0.6399999999999999
OP11,Thermi,0.00554885131395966,0.84
OP3,Thermi,0.005237970924886584,0.34
OP8,Thermi,-0.04671129002723632,0.34
OP9,Thermi,-7.260639781546873e-4,0.76
PAUC34f,Thermi,0.050369399942106444,0.06000000000000005
Planctomycetes,Thermi,-0.05371575295250297,0.26
Poribacteria,Thermi,0.10055928944941288,0
Proteobacteria,Thermi,-0.10788134000247514,0
SAR406,Thermi,-0.08851642666016858,0
SBR1093,Thermi,0.01883251197002379,0.48
SR1,Thermi,-0.002304061309176533,0.7
Spirochaetes,Thermi,-0.03860624341760737,0.82
Synergistetes,Thermi,-0.034423517133686785,0.4
TM6,Thermi,-0.047343914440636174,0.46
TM7,Thermi,0.0763540521871805,0
TPD-58,Thermi,0.04176042823218161,0.3400000000000001
Tenericutes,Thermi,-0.03794779625857424,0.06
Crenarchaeota,Unassigned,0.03078677597739275,0.17999999999999994
Euryarchaeota,Unassigned,-0.13826175437758575,0
Parvarchaeota,Unassigned,0.11126684730059275,0
AC1,Unassigned,0.023163195139950382,0.8799999999999999
AD3,Unassigned,-0.009615868559686064,0.26
Acidobacteria,Unassigned,0.0822730597461894,0.020000000000000018
Actinobacteria,Unassigned,-0.10681274855615429,0
AncK6,Unassigned,0.0924793189232076,0.040000000000000036
Aquificae,Unassigned,-0.004614773445422556,0.8
Armatimonadetes,Unassigned,0.030159419543450375,0.56
BHI80-139,Unassigned,-0.011599189549290224,0.58
BRC1,Unassigned,0.035094140255284526,0.28
Bacteroidetes,Unassigned,-0.1509416718655217,0
CD12,Unassigned,0.120593920973603,0
Caldiserica,Unassigned,0.01712655287711922,0.78
Caldithrix,Unassigned,0.007835153851638788,0.15999999999999992
Chlamydiae,Unassigned,0.007648653281895354,0.98
Chlorobi,Unassigned,0.030617543220551532,0.5800000000000001
Chloroflexi,Unassigned,-0.008702556608045713,0.9199999999999999
Cyanobacteria,Unassigned,-0.1561785485535112,0
Deferribacteres,Unassigned,0.009192004162021762,0.62
Dictyoglomi,Unassigned,0.009772349615279882,0.92
Elusimicrobia,Unassigned,0.037147298347016806,0.26
FBP,Unassigned,0.026224253086557216,0.88
FCPU426,Unassigned,0.00468184017279851,0.8799999999999999
Fibrobacteres,Unassigned,0.04749693205779566,0.56
Firmicutes,Unassigned,-0.13946803238376845,0
Fusobacteria,Unassigned,-0.01968235982140102,0.94
GAL15,Unassigned,-0.018978683500940934,0.9199999999999999
GN02,Unassigned,0.09759293254863788,0
GN04,Unassigned,0.033174314595701165,0.19999999999999996
GOUTA4,Unassigned,-0.0016545705932807459,0.9199999999999999
Gemmatimonadetes,Unassigned,0.016881777029327208,0.6200000000000001
H-178,Unassigned,-0.017701503002182453,0.74
Hyd24-12,Unassigned,0.005609385290275256,1
KSB3,Unassigned,0.03207340118721971,0.21999999999999997
LCP-89,Unassigned,0.02827269994646963,0.8600000000000001
LD1,Unassigned,0.01844214576486739,0.78
Lentisphaerae,Unassigned,-0.03214771154963812,0.9199999999999999
MVS-104,Unassigned,0.021071880636980924,0.78
NC10,Unassigned,0.03287681932010182,0.3799999999999999
NKB19,Unassigned,0.031416839849139316,0.10000000000000009
NPL-UPA2,Unassigned,0.02871889173455215,0.7
Nitrospirae,Unassigned,0.022134481182197706,0.06000000000000005
OC31,Unassigned,0.0517131002078237,NaN
OD1,Unassigned,0.0820164053426106,0
OP1,Unassigned,-0.019496449351208676,0.98
OP11,Unassigned,0.02095631930627401,0.5800000000000001
OP3,Unassigned,0.12153740465363805,0
OP8,Unassigned,0.12118372086671556,0
OP9,Unassigned,0.028049745314870554,0.94
PAUC34f,Unassigned,-0.0012181385199079085,0.5
Planctomycetes,Unassigned,-0.0064479301548162294,0.48
Poribacteria,Unassigned,0.012939762312899521,0.41999999999999993
Proteobacteria,Unassigned,-0.15904091819925797,0
SAR406,Unassigned,-0.043811652542879095,0.14
SBR1093,Unassigned,-0.138721641145648,0
SR1,Unassigned,6.491295719605124e-5,0.66
Spirochaetes,Unassigned,0.06360265769106169,0.06000000000000005
