phy1,phy2,sparCC,p
Gemmatimonadetes,SBR1093,-0.12075215780120821,0.028
H-178,SBR1093,0.02059628206594173,0.258
Hyd24-12,SBR1093,-0.034611797173932514,0.762
KSB3,SBR1093,-0.0900804510102525,0.004
LCP-89,SBR1093,-0.03817192081276927,0.688
LD1,SBR1093,0.0197055762305201,0.5940000000000001
Lentisphaerae,SBR1093,-0.2912178192541965,0
MVS-104,SBR1093,0.028930417936599732,0.6419999999999999
NC10,SBR1093,-0.01095002423036143,0.164
NKB19,SBR1093,-0.17561317763110063,0
NPL-UPA2,SBR1093,0.020274235397762387,0.9119999999999999
Nitrospirae,SBR1093,-0.1614015180086505,0
OC31,SBR1093,-0.019245667156317595,0.536
OD1,SBR1093,-0.20376170790957132,0
OP1,SBR1093,0.008974827413823416,0.8320000000000001
OP11,SBR1093,0.005794158602032097,0.512
OP3,SBR1093,-0.07826789152613609,0
OP8,SBR1093,-0.1618689342900393,0
OP9,SBR1093,7.070689869347127e-4,0.774
PAUC34f,SBR1093,0.06665711922640252,0.3320000000000001
Planctomycetes,SBR1093,-0.05607805700157435,0.436
Poribacteria,SBR1093,-0.18713428083308284,0
Proteobacteria,SBR1093,0.26358298041375566,0
SAR406,SBR1093,0.25989859891428957,0
Crenarchaeota,SR1,-0.16775255996859095,0
Euryarchaeota,SR1,-0.18843561507218756,0
Parvarchaeota,SR1,0.01732766289512113,0.81
AC1,SR1,0.10981585645704864,0
AD3,SR1,0.07232633866646768,0
Acidobacteria,SR1,-0.18491360326949952,0
Actinobacteria,SR1,-0.1624497614612413,0
AncK6,SR1,-0.10761146128525137,0
Aquificae,SR1,0.10821963179645436,0
Armatimonadetes,SR1,0.07529029128520595,0
BHI80-139,SR1,0.07027348999688204,0
BRC1,SR1,0.05295205805436978,0.016000000000000014
Bacteroidetes,SR1,0.012902393233882621,0.554
CD12,SR1,0.08365860418524551,0.01200000000000001
Caldiserica,SR1,0.10232797966399662,0
Caldithrix,SR1,0.05504138810312962,0.008000000000000007
Chlamydiae,SR1,-0.025965036707849224,0.184
Chlorobi,SR1,-0.027403007835197148,0.886
Chloroflexi,SR1,-0.20073696828079213,0
Cyanobacteria,SR1,0.08879654475149903,0.0040000000000000036
Deferribacteres,SR1,0.10552635309779412,0
Dictyoglomi,SR1,0.09842189398283292,0
Elusimicrobia,SR1,0.05412172934479939,0
FBP,SR1,0.09787813125400309,0
FCPU426,SR1,0.08294401115557248,0
Fibrobacteres,SR1,0.011224006320496381,0.984
Firmicutes,SR1,-0.08171308630123036,0.028
Fusobacteria,SR1,0.0916406576667408,0
GAL15,SR1,0.07020910935871766,0
GN02,SR1,-0.08478618694868059,0
GN04,SR1,0.06608832322799034,0
GOUTA4,SR1,0.09363962213630041,0
Gemmatimonadetes,SR1,-0.18236175746533578,0
H-178,SR1,0.11057573266128093,0
Hyd24-12,SR1,0.09044099312378928,0
KSB3,SR1,0.06574356321950614,0
LCP-89,SR1,0.0945960381930275,0
LD1,SR1,0.11781607801848834,0
Lentisphaerae,SR1,-0.027244193229962646,0.314
MVS-104,SR1,0.1071590567215425,0
NC10,SR1,0.0633434087073534,0
NKB19,SR1,-0.022578567474032155,0.998
NPL-UPA2,SR1,0.12533257425577166,0
Nitrospirae,SR1,0.02732402061681801,0.694
OC31,SR1,0.11740732567888097,0
OD1,SR1,-0.10056885312558286,0
OP1,SR1,0.10762873428396649,0
OP11,SR1,0.12013756636024744,0
OP3,SR1,-0.008040189160290475,0.272
OP8,SR1,0.02443727141199084,0.556
OP9,SR1,0.09613575840409883,0
PAUC34f,SR1,-0.20702841596564092,0
Planctomycetes,SR1,-0.24619809931955403,0
Poribacteria,SR1,-0.019309104050671315,0.256
Proteobacteria,SR1,-0.12220320209525995,0.038
SAR406,SR1,-0.21854348578430044,0
SBR1093,SR1,0.015071475236208151,0.6639999999999999
Crenarchaeota,Spirochaetes,0.1049844937287312,0.010000000000000009
Euryarchaeota,Spirochaetes,-0.07391395805237537,0.058
Parvarchaeota,Spirochaetes,0.06303955315558689,0.03600000000000003
AC1,Spirochaetes,-0.032679680169211744,0.004
AD3,Spirochaetes,-0.0747936959730792,0.01
Acidobacteria,Spirochaetes,0.20989412652022904,0
Actinobacteria,Spirochaetes,-0.031120867244088517,0.456
AncK6,Spirochaetes,0.15173902844458514,0
Aquificae,Spirochaetes,-0.04524077212359011,0.008
Armatimonadetes,Spirochaetes,-0.026470466108266616,0.152
BHI80-139,Spirochaetes,-0.07519311956254905,0.016
BRC1,Spirochaetes,0.060480307740759534,0.008000000000000007
Bacteroidetes,Spirochaetes,-0.0844073582797572,0.04
CD12,Spirochaetes,0.05788411778848328,0.18999999999999995
Caldiserica,Spirochaetes,-0.06224532741442223,0.014
Caldithrix,Spirochaetes,0.023308045489486763,0.538
Chlamydiae,Spirochaetes,-0.03595766663038294,0.93
Chlorobi,Spirochaetes,0.11754633438891676,0.010000000000000009
Chloroflexi,Spirochaetes,0.08868959306099683,0.028000000000000025
Cyanobacteria,Spirochaetes,-0.24049138069353815,0
Deferribacteres,Spirochaetes,-0.031167075081428276,0.048
Dictyoglomi,Spirochaetes,-0.07731995480463293,0.008
Elusimicrobia,Spirochaetes,-0.041663594290817216,0.018
FBP,Spirochaetes,-0.05602987399636106,0.01
FCPU426,Spirochaetes,-0.053289961271530406,0.024
Fibrobacteres,Spirochaetes,-0.026872485391824463,0.196
Firmicutes,Spirochaetes,-0.13186678987084022,0.004
Fusobacteria,Spirochaetes,-0.017121796960603338,0.674
GAL15,Spirochaetes,-0.06823852931502335,0.03
GN02,Spirochaetes,0.04357940897195085,0.1160000000000001
GN04,Spirochaetes,-0.01319602019343408,0.312
GOUTA4,Spirochaetes,-0.04985864441925444,0.03
Gemmatimonadetes,Spirochaetes,0.10730127921695212,0.006000000000000005
H-178,Spirochaetes,-0.048120579596906965,0.016
Hyd24-12,Spirochaetes,-0.042911196330855134,0.012
KSB3,Spirochaetes,-0.010599703875012816,0.234
LCP-89,Spirochaetes,-0.02145621334153479,0.1
LD1,Spirochaetes,-0.058247089632019834,0.006
Lentisphaerae,Spirochaetes,0.10651593256103697,0
MVS-104,Spirochaetes,-0.07820440835762187,0.016
NC10,Spirochaetes,-0.015009200470676446,0.224
NKB19,Spirochaetes,0.09010564073806576,0.0020000000000000018
NPL-UPA2,Spirochaetes,-0.0337067277106639,0.018
Nitrospirae,Spirochaetes,0.148745595506782,0
OC31,Spirochaetes,-0.034923640941508294,0.006
OD1,Spirochaetes,0.1306014744066145,0
OP1,Spirochaetes,-0.06429522304744198,0.004
OP11,Spirochaetes,-0.05728741715146691,0.034
OP3,Spirochaetes,0.04524650499312189,0.09200000000000008
OP8,Spirochaetes,0.048738739852583146,0.09200000000000008
OP9,Spirochaetes,-0.04475966781429197,0.012
PAUC34f,Spirochaetes,0.06701334819733983,0.02400000000000002
Planctomycetes,Spirochaetes,0.19538659829397784,0
Poribacteria,Spirochaetes,-0.015515046985589694,0.804
Proteobacteria,Spirochaetes,-0.07816201623139087,0.048
SAR406,Spirochaetes,0.055397810605367956,0.05600000000000005
SBR1093,Spirochaetes,-0.19712054558103748,0
SR1,Spirochaetes,-0.06872153917967667,0.01
Crenarchaeota,Synergistetes,-0.14403758812681838,0
Euryarchaeota,Synergistetes,-0.065565604741137,0.146
Parvarchaeota,Synergistetes,-0.0037942350098034844,0.478
AC1,Synergistetes,0.065478990214291,0.0040000000000000036
AD3,Synergistetes,0.04408758070607252,0.010000000000000009
Acidobacteria,Synergistetes,-0.15905806477624285,0
Actinobacteria,Synergistetes,-0.005272437959973326,0.954
AncK6,Synergistetes,-0.12710725832118036,0
Aquificae,Synergistetes,0.05481363624235026,0.008000000000000007
Armatimonadetes,Synergistetes,0.018686942996578533,0.1339999999999999
BHI80-139,Synergistetes,0.08983479895343963,0
BRC1,Synergistetes,0.013735923844770518,0.476
Bacteroidetes,Synergistetes,0.0899567455723425,0.08400000000000007
CD12,Synergistetes,0.03313880517431263,0.32600000000000007
Caldiserica,Synergistetes,0.05992870568519463,0.02200000000000002
Caldithrix,Synergistetes,0.028289627689953724,0.6539999999999999
Chlamydiae,Synergistetes,0.006773501641823672,0.8220000000000001
Chlorobi,Synergistetes,0.044784695901425704,0.1120000000000001
Chloroflexi,Synergistetes,-0.11047442147075265,0
Cyanobacteria,Synergistetes,0.1404024198368088,0
Deferribacteres,Synergistetes,0.04166695506872209,0
Dictyoglomi,Synergistetes,0.05517223148356459,0.006000000000000005
Elusimicrobia,Synergistetes,0.054741527173590904,0.030000000000000027
FBP,Synergistetes,0.024406919614526644,0.008000000000000007
FCPU426,Synergistetes,0.07568424979219748,0.006000000000000005
Fibrobacteres,Synergistetes,0.0037634027054952975,0.206
Firmicutes,Synergistetes,0.026372394636478644,0.542
Fusobacteria,Synergistetes,0.026429019997487792,0.15599999999999992
GAL15,Synergistetes,0.011883279926995139,0.04600000000000004
GN02,Synergistetes,-0.04843627292007961,0.27
GN04,Synergistetes,0.04040109498254314,0.038000000000000034
GOUTA4,Synergistetes,0.061055699552143614,0.01200000000000001
Gemmatimonadetes,Synergistetes,-0.11132360160367041,0
H-178,Synergistetes,0.039660126224414914,0.03600000000000003
Hyd24-12,Synergistetes,0.03822710631432423,0.0040000000000000036
KSB3,Synergistetes,-0.0016143598481439066,0.32600000000000007
LCP-89,Synergistetes,0.06600958899443451,0.07600000000000007
LD1,Synergistetes,0.03925475262355906,0.030000000000000027
Lentisphaerae,Synergistetes,-0.04365762874816007,0.158
MVS-104,Synergistetes,0.04740546695065446,0.01200000000000001
NC10,Synergistetes,0.03901286828879856,0.018000000000000016
NKB19,Synergistetes,0.001957550599328075,0.606
NPL-UPA2,Synergistetes,0.029360690500381807,0.014000000000000012
Nitrospirae,Synergistetes,-0.06718179897330598,0.016
OC31,Synergistetes,0.06126421291488143,0.006000000000000005
OD1,Synergistetes,-0.08951992376488499,0.018
OP1,Synergistetes,0.03239787286141796,0.008000000000000007
OP11,Synergistetes,0.07624265296366195,0.006000000000000005
OP3,Synergistetes,-0.009936792599932723,0.758
OP8,Synergistetes,8.160161915692508e-4,0.588
OP9,Synergistetes,0.057196305214728724,0.006000000000000005
PAUC34f,Synergistetes,-0.10955763568658983,0.004
Planctomycetes,Synergistetes,-0.17295557354814617,0
Poribacteria,Synergistetes,-0.03489506862082656,0.056
Proteobacteria,Synergistetes,-0.016048455149848925,0.828
SAR406,Synergistetes,-0.08667728361095248,0.008
SBR1093,Synergistetes,0.09510606889621237,0
SR1,Synergistetes,0.043932202505044406,0.01200000000000001
Spirochaetes,Synergistetes,-0.050880191288687704,0.022
Crenarchaeota,TM6,0.01598155584913805,0.472
Euryarchaeota,TM6,-0.18970566351510937,0
Parvarchaeota,TM6,0.21221651988858667,0
AC1,TM6,0.01939529388423107,0.20399999999999996
AD3,TM6,0.017947868105284072,0.994
Acidobacteria,TM6,0.07864698111730997,0.028000000000000025
Actinobacteria,TM6,-0.1310213377040511,0
AncK6,TM6,0.09564179008511783,0.006000000000000005
Aquificae,TM6,0.02231307784340459,0.3700000000000001
Armatimonadetes,TM6,5.261197005096826e-4,0.9119999999999999
BHI80-139,TM6,-0.007390713166291883,0.6020000000000001
BRC1,TM6,0.04905759111868662,0.1339999999999999
Bacteroidetes,TM6,-0.1849512856166988,0
CD12,TM6,0.17446547667985052,0
Caldiserica,TM6,0.025077714667722302,0.30000000000000004
Caldithrix,TM6,0.06374859711932639,0.050000000000000044
Chlamydiae,TM6,-0.027109910180118324,0.692
Chlorobi,TM6,-0.02474099057669099,0.208
Chloroflexi,TM6,-0.048234888949817936,0.218
Cyanobacteria,TM6,-0.1751218142016202,0
Deferribacteres,TM6,0.018383902878344023,0.498
Dictyoglomi,TM6,0.008915209850236555,0.30800000000000005
Elusimicrobia,TM6,0.03526040901375353,0.09200000000000008
FBP,TM6,0.037376102677785114,0.28800000000000003
FCPU426,TM6,-0.021605541345262977,0.6659999999999999
Fibrobacteres,TM6,0.010474483222413091,0.732
Firmicutes,TM6,-0.20121317987208726,0
Fusobacteria,TM6,0.004749007193343893,0.918
GAL15,TM6,0.023935616989267695,0.6080000000000001
GN02,TM6,0.08003912602501627,0.018000000000000016
GN04,TM6,0.04353423034610368,0.17399999999999993
GOUTA4,TM6,-0.027626664789614376,0.76
Gemmatimonadetes,TM6,-0.029192676642991768,0.836
H-178,TM6,-0.014315252913657855,0.54
Hyd24-12,TM6,0.04622960426497839,0.3799999999999999
KSB3,TM6,0.016468339467111452,0.5880000000000001
LCP-89,TM6,0.008615910922778459,0.43199999999999994
LD1,TM6,0.009828314924076448,0.28200000000000003
Lentisphaerae,TM6,-0.025191731663630097,0.048
MVS-104,TM6,-0.011716989831402291,0.3759999999999999
NC10,TM6,0.02290147656612709,0.02400000000000002
NKB19,TM6,0.05439892343149985,0.07800000000000007
NPL-UPA2,TM6,0.026877562384070373,0.258
Nitrospirae,TM6,-0.03751373127338825,0.21
OC31,TM6,0.023407923408093896,0.4099999999999999
OD1,TM6,0.10090723613636488,0.0020000000000000018
OP1,TM6,0.05302835206115198,0.32000000000000006
OP11,TM6,0.03387174532292137,0.19399999999999995
OP3,TM6,0.12379518579871612,0.0040000000000000036
OP8,TM6,0.13007611255065848,0
OP9,TM6,0.020801957916066403,0.44999999999999996
PAUC34f,TM6,-0.06326450553090951,0.282
Planctomycetes,TM6,0.045777468786618446,0.42399999999999993
Poribacteria,TM6,-0.0043158903775191906,0.668
Proteobacteria,TM6,-0.1576343429767461,0
SAR406,TM6,-0.03462053218565474,0.13
SBR1093,TM6,-0.12826185399374082,0
SR1,TM6,0.02189941339800859,0.476
Spirochaetes,TM6,0.08667228362228765,0.016000000000000014
Synergistetes,TM6,0.004326000937216239,0.61
Crenarchaeota,TM7,0.2422912083075504,0
Euryarchaeota,TM7,0.12833208654272432,0
Parvarchaeota,TM7,-0.06641920505199729,0.222
AC1,TM7,-0.12497879561867531,0
AD3,TM7,-0.11976206382710514,0
Acidobacteria,TM7,0.27233628349931704,0
Actinobacteria,TM7,0.0901859349885695,0.01200000000000001
AncK6,TM7,0.1485057741591017,0.0040000000000000036
Aquificae,TM7,-0.09724926469541872,0
Armatimonadetes,TM7,-0.04575836855121452,0.004
BHI80-139,TM7,-0.12790057639953942,0
BRC1,TM7,-0.06352150534659229,0.042
Bacteroidetes,TM7,0.02707892114507398,0.8560000000000001
CD12,TM7,-0.12364629624282383,0
Caldiserica,TM7,-0.09951613518152046,0
Caldithrix,TM7,-0.08388553071501227,0
Chlamydiae,TM7,0.031053154857121942,0.43799999999999994
Chlorobi,TM7,-0.007665474312131275,0.502
Chloroflexi,TM7,0.2570550904476616,0
Cyanobacteria,TM7,-0.13379665740669494,0
Deferribacteres,TM7,-0.11912875335256519,0
Dictyoglomi,TM7,-0.12469958923194985,0
Elusimicrobia,TM7,-0.09754648159937658,0.002
FBP,TM7,-0.10928233086482625,0
FCPU426,TM7,-0.09317797869199199,0
Fibrobacteres,TM7,-0.006301345862140175,0.944
Firmicutes,TM7,-0.033089440088450814,0.26
Fusobacteria,TM7,-0.07669493812263131,0.014
GAL15,TM7,-0.06400305094613266,0.004
GN02,TM7,0.09937076371076618,0.008000000000000007
GN04,TM7,-0.08073023600332815,0
GOUTA4,TM7,-0.09977826340903656,0
Gemmatimonadetes,TM7,0.35204506587781226,0
H-178,TM7,-0.09315737874791033,0
Hyd24-12,TM7,-0.06677983112351163,0
KSB3,TM7,-0.05750221471898665,0.022
LCP-89,TM7,-0.0923954994458217,0.002
LD1,TM7,-0.05051945619475991,0
Lentisphaerae,TM7,0.0461779354115569,0.31000000000000005
MVS-104,TM7,-0.08800093702908232,0
NC10,TM7,-0.12282257951863906,0
NKB19,TM7,-0.024205266709459813,0.874
NPL-UPA2,TM7,-0.08665297841153685,0
Nitrospirae,TM7,0.09721952146936115,0.01200000000000001
OC31,TM7,-0.0930777889737525,0
OD1,TM7,0.17761288466581288,0
OP1,TM7,-0.11454386873108678,0
OP11,TM7,-0.10526976745044023,0
OP3,TM7,-0.1132198027200965,0.006
OP8,TM7,-0.02160199028939623,0.208
OP9,TM7,-0.0937329656291252,0
PAUC34f,TM7,0.28270787901623606,0
Planctomycetes,TM7,0.19285797865781965,0
Poribacteria,TM7,0.11213894087778306,0.008000000000000007
Proteobacteria,TM7,0.01597506924198398,0.884
SAR406,TM7,0.14920754930398816,0
SBR1093,TM7,-0.07845146879562971,0.114
SR1,TM7,-0.11396917444791183,0
Spirochaetes,TM7,0.10543175406010159,0.006000000000000005
Synergistetes,TM7,-0.10350044412405386,0.002
TM6,TM7,-0.09277524053511471,0.01
Crenarchaeota,TPD-58,0.11128326454623935,0.0020000000000000018
Euryarchaeota,TPD-58,-0.1330763987505756,0.002
Parvarchaeota,TPD-58,0.04967743910787449,0.21199999999999997
AC1,TPD-58,0.03186297682623915,0.3819999999999999
AD3,TPD-58,-0.015352244596744722,0.172
Acidobacteria,TPD-58,0.19142802731564768,0
Actinobacteria,TPD-58,-0.23106748225205284,0
AncK6,TPD-58,0.15468759731234044,0
Aquificae,TPD-58,0.015361887324208338,0.734
Armatimonadetes,TPD-58,0.04377345441991661,0.44199999999999995
BHI80-139,TPD-58,-0.06433811819699115,0.004
BRC1,TPD-58,0.06392212521063166,0.020000000000000018
Bacteroidetes,TPD-58,-0.03702871982862285,0.438
CD12,TPD-58,-0.0049406483567525205,0.772
Caldiserica,TPD-58,0.023261580370966733,0.546
Caldithrix,TPD-58,0.03184378050412866,0.33000000000000007
Chlamydiae,TPD-58,-0.07203386763830702,0.04
Chlorobi,TPD-58,-0.024944374406681995,0.27
Chloroflexi,TPD-58,-0.09261430219600346,0.052
Cyanobacteria,TPD-58,-0.1389383247106054,0
Deferribacteres,TPD-58,-0.009621026816767683,0.962
Dictyoglomi,TPD-58,0.024709206352684643,0.688
Elusimicrobia,TPD-58,-0.004338867628170947,0.45199999999999996
FBP,TPD-58,-0.023795309132013456,0.754
FCPU426,TPD-58,-0.005077046985451368,0.66
Fibrobacteres,TPD-58,0.08612176489450488,0
Firmicutes,TPD-58,-0.12381170956216993,0
Fusobacteria,TPD-58,-0.0019182027418940565,0.998
GAL15,TPD-58,0.008633256275503452,0.31200000000000006
GN02,TPD-58,0.021468614071537634,0.4119999999999999
GN04,TPD-58,0.05171504616753884,0.1120000000000001
GOUTA4,TPD-58,-0.01922567247176382,0.788
Gemmatimonadetes,TPD-58,0.05652164877482525,0.254
H-178,TPD-58,0.02739428733648218,0.806
Hyd24-12,TPD-58,0.01331895481193025,0.6619999999999999
KSB3,TPD-58,0.10092657551522605,0.0020000000000000018
LCP-89,TPD-58,0.03502190280147786,0.42799999999999994
LD1,TPD-58,-0.004923103749360508,0.5740000000000001
Lentisphaerae,TPD-58,0.18336570964423904,0
MVS-104,TPD-58,0.001370974190863931,0.734
NC10,TPD-58,0.058920221281907846,0.02400000000000002
NKB19,TPD-58,0.06922913400616193,0.0020000000000000018
NPL-UPA2,TPD-58,0.006964195362556106,0.486
Nitrospirae,TPD-58,0.08556576650208769,0
OC31,TPD-58,0.008983670800199912,0.728
OD1,TPD-58,0.03307522515926001,0.258
OP1,TPD-58,0.008331345298868593,0.6799999999999999
OP11,TPD-58,0.020727725555146903,0.77
OP3,TPD-58,0.054138687927503586,0.03400000000000003
OP8,TPD-58,0.051373039240144754,0.0020000000000000018
OP9,TPD-58,0.0031662915776317795,0.6339999999999999
PAUC34f,TPD-58,-0.0851488049807658,0.042
Planctomycetes,TPD-58,-0.07755413099044217,0.06
Poribacteria,TPD-58,0.10283976703668829,0.006000000000000005
Proteobacteria,TPD-58,-0.08711736237875403,0.03
SAR406,TPD-58,-0.1394978969413467,0
SBR1093,TPD-58,-0.26738946344527514,0
SR1,TPD-58,0.028525035340987145,0.784
Spirochaetes,TPD-58,0.05713813114443443,0.07000000000000006
Synergistetes,TPD-58,-0.01133451152960898,0.212
TM6,TPD-58,0.0442557857688255,0.1299999999999999
TM7,TPD-58,-0.0048470205157908845,0.5740000000000001
Crenarchaeota,Tenericutes,-0.08135794378754915,0.04
Euryarchaeota,Tenericutes,-0.13459739086477257,0
Parvarchaeota,Tenericutes,0.015676331510236126,0.3500000000000001
AC1,Tenericutes,0.07134347605511429,0.014000000000000012
AD3,Tenericutes,0.0755000294714483,0.030000000000000027
Acidobacteria,Tenericutes,-0.09048880412523017,0.004
Actinobacteria,Tenericutes,-0.06493234649224194,0.096
AncK6,Tenericutes,-0.06884217795836334,0.026
Aquificae,Tenericutes,0.011904233313538513,0.014000000000000012
Armatimonadetes,Tenericutes,0.02713530096343452,0.29400000000000004
BHI80-139,Tenericutes,0.0425974651672234,0.026000000000000023
BRC1,Tenericutes,-0.0070943101568360385,0.494
Bacteroidetes,Tenericutes,0.005782402332101104,0.552
CD12,Tenericutes,0.0597644368803784,0.10200000000000009
Caldiserica,Tenericutes,0.07362536948219736,0.03600000000000003
Caldithrix,Tenericutes,0.033540620749917566,0.12400000000000011
Chlamydiae,Tenericutes,0.001986912108212438,0.816
Chlorobi,Tenericutes,0.05275503382508008,0.43399999999999994
Chloroflexi,Tenericutes,-0.15648114865330298,0
Cyanobacteria,Tenericutes,0.06640142964389287,0.07800000000000007
Deferribacteres,Tenericutes,0.04576876957122557,0.04400000000000004
Dictyoglomi,Tenericutes,0.0324269273310454,0.03400000000000003
Elusimicrobia,Tenericutes,0.08418260436796135,0.010000000000000009
FBP,Tenericutes,0.01694322156819284,0.03400000000000003
FCPU426,Tenericutes,0.05818337188296471,0.06000000000000005
Fibrobacteres,Tenericutes,0.06645343653813712,0.16799999999999993
Firmicutes,Tenericutes,-0.008474535899615915,0.554
Fusobacteria,Tenericutes,0.08993134841108305,0.010000000000000009
GAL15,Tenericutes,0.03638425441229451,0.16799999999999993
GN02,Tenericutes,-0.03340750280051742,0.222
GN04,Tenericutes,0.04306285866634641,0.03400000000000003
GOUTA4,Tenericutes,0.05927176661404678,0.03200000000000003
Gemmatimonadetes,Tenericutes,-0.10440103379521382,0.002
H-178,Tenericutes,0.04186697602975156,0.1140000000000001
Hyd24-12,Tenericutes,0.06074720122796792,0.018000000000000016
KSB3,Tenericutes,0.0061988141816675165,0.254
LCP-89,Tenericutes,0.033302490583443096,0.05600000000000005
LD1,Tenericutes,0.03335367644186206,0.050000000000000044
Lentisphaerae,Tenericutes,-0.005259010576592024,0.986
MVS-104,Tenericutes,0.049642399321466246,0.03200000000000003
NC10,Tenericutes,0.023594404156718783,0.06600000000000006
NKB19,Tenericutes,0.0023118681707073162,0.788
NPL-UPA2,Tenericutes,0.03536994897564469,0.030000000000000027
Nitrospirae,Tenericutes,-0.027662615754752626,0.14
OC31,Tenericutes,0.06049202165636712,0.018000000000000016
OD1,Tenericutes,0.013447606240741634,0.978
OP1,Tenericutes,0.024806440886235792,0.028000000000000025
OP11,Tenericutes,0.07937052373317625,0
OP3,Tenericutes,0.05471145298054231,0.020000000000000018
OP8,Tenericutes,-4.96693243160175e-4,0.3600000000000001
OP9,Tenericutes,0.06852570783311406,0.030000000000000027
PAUC34f,Tenericutes,-0.1687231735600852,0
Planctomycetes,Tenericutes,-0.12930836660433329,0
Poribacteria,Tenericutes,-0.07130001426031832,0.046
Proteobacteria,Tenericutes,-0.08572624973848063,0.182
SAR406,Tenericutes,-0.1404614898193714,0
SBR1093,Tenericutes,-0.01393668739528705,0.768
SR1,Tenericutes,0.04046537016640045,0.038000000000000034
Spirochaetes,Tenericutes,0.045588664580993574,0.6659999999999999
Synergistetes,Tenericutes,0.03709305054376657,0.262
TM6,Tenericutes,0.025005785568493623,0.09000000000000008
TM7,Tenericutes,-0.03521245134941249,0.13
TPD-58,Tenericutes,0.007438380548779424,0.6819999999999999
Crenarchaeota,Thermi,0.15455638186391177,0
Euryarchaeota,Thermi,-0.054783149971095735,0.214
Parvarchaeota,Thermi,-0.10862930425562682,0
AC1,Thermi,0.019954125588318647,0.47
AD3,Thermi,-0.012655849196993162,0.732
Acidobacteria,Thermi,0.08867144192902116,0.03200000000000003
Actinobacteria,Thermi,-0.11188815012132661,0
AncK6,Thermi,0.01595576213680222,0.4059999999999999
Aquificae,Thermi,0.009291371746351206,0.69
Armatimonadetes,Thermi,0.03744350958795059,0.1519999999999999
BHI80-139,Thermi,-0.062280040012189807,0.032
BRC1,Thermi,0.021086108032621884,0.17599999999999993
Bacteroidetes,Thermi,-0.04013834544018041,0.03
CD12,Thermi,-0.07462061071052273,0.026
Caldiserica,Thermi,0.020568907285626388,0.8380000000000001
Caldithrix,Thermi,-0.049960039655040006,0.266
Chlamydiae,Thermi,-0.031375050612643014,0.312
Chlorobi,Thermi,-0.05074822267418386,0.006
Chloroflexi,Thermi,0.07900389177607792,0.04600000000000004
Cyanobacteria,Thermi,-0.007939895822966664,0.366
Deferribacteres,Thermi,-3.449138630096278e-4,0.8620000000000001
Dictyoglomi,Thermi,0.006629195016222708,0.44999999999999996
Elusimicrobia,Thermi,0.011417296040077124,0.8700000000000001
FBP,Thermi,0.012302921769112764,0.6599999999999999
FCPU426,Thermi,0.002255884877906278,0.564
Fibrobacteres,Thermi,-0.017687534679855236,0.418
Firmicutes,Thermi,-0.11024828157850544,0.004
Fusobacteria,Thermi,-0.006709688769414688,0.992
GAL15,Thermi,0.029205083650530612,0.08800000000000008
GN02,Thermi,-0.08952812245973338,0.004
GN04,Thermi,0.017757903097776806,0.5720000000000001
GOUTA4,Thermi,0.016326219860980047,0.6539999999999999
Gemmatimonadetes,Thermi,0.16656378917089804,0
H-178,Thermi,0.010763990323682807,0.248
Hyd24-12,Thermi,0.013997974958757552,0.722
KSB3,Thermi,-0.0022502385703092207,0.776
LCP-89,Thermi,0.003058253719018714,0.44999999999999996
LD1,Thermi,0.00434204815667242,0.792
Lentisphaerae,Thermi,-0.007424169064523084,0.578
MVS-104,Thermi,0.01558906821496224,0.794
NC10,Thermi,0.037860716575516956,0.6339999999999999
NKB19,Thermi,-0.021327750713855155,0.448
NPL-UPA2,Thermi,-0.009590683021224754,0.772
Nitrospirae,Thermi,0.05416079026922142,0.08600000000000008
OC31,Thermi,0.005428999648448635,0.6479999999999999
OD1,Thermi,-0.04749322168938683,0.234
OP1,Thermi,-0.0026992680172019,0.702
OP11,Thermi,0.007390693284261112,0.898
OP3,Thermi,-0.012736229549967821,0.454
OP8,Thermi,-0.03638515388718201,0.26
OP9,Thermi,0.011057085509623601,0.69
PAUC34f,Thermi,0.04833512773564815,0.17799999999999994
Planctomycetes,Thermi,-0.03997288967229813,0.328
Poribacteria,Thermi,0.10294113076353412,0
Proteobacteria,Thermi,-0.09853942159253873,0
SAR406,Thermi,-0.10540673773111173,0
SBR1093,Thermi,0.024387811473781475,0.6000000000000001
SR1,Thermi,0.005866546526088536,0.5740000000000001
Spirochaetes,Thermi,4.3342930581388543e-4,0.74
Synergistetes,Thermi,-0.014716314012731163,0.392
TM6,Thermi,-0.009951717497867659,0.354
TM7,Thermi,0.08459290889399973,0.014000000000000012
TPD-58,Thermi,0.0035551420003731397,0.15599999999999992
Tenericutes,Thermi,-0.03608717171042582,0.072
Crenarchaeota,Unassigned,0.06368347503844618,0.1379999999999999
Euryarchaeota,Unassigned,-0.14217476640805593,0
Parvarchaeota,Unassigned,0.14531626137698597,0
AC1,Unassigned,-0.01623993363319668,0.8859999999999999
AD3,Unassigned,-0.014062980672861599,0.306
Acidobacteria,Unassigned,0.11774931518532905,0.010000000000000009
Actinobacteria,Unassigned,-0.12210196260638509,0
AncK6,Unassigned,0.08304199559396841,0.010000000000000009
Aquificae,Unassigned,-0.019611431331565347,0.838
Armatimonadetes,Unassigned,0.012494393754293967,0.6619999999999999
BHI80-139,Unassigned,-0.019267000199093498,0.472
BRC1,Unassigned,0.01894442007486052,0.17599999999999993
Bacteroidetes,Unassigned,-0.13269719402211153,0
